addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,addr:country,brand,brand:website,brand:phone,opening_hours,motorcar,access,frequency,Latitude,Longitude,ref:afdc,start_date,check_date,socket:type1,socket:type1:output,socket:type1_combo,socket:type1_combo:output,socket:chademo,socket:chademo:output,socket:nacs,socket:nacs:output,amenity
10700,Northwest 25th Street,Sweetwater,FL,33172,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,25.796624,-80.369425,396172,2025-05-22,2025-07-23,,,4,60,,,,,charging_station
11402,Northwest 41st Street,Doral,FL,33178,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,25.811052,-80.382376,371857,2024-11-05,2025-07-23,,,2,60,,,,,charging_station
2101,East Expressway 83,Weslaco,TX,78599,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,26.168041,-97.968044,384717,2025-02-22,2025-07-23,,,2,60,,,,,charging_station
1201,East Expressway 83,San Juan,TX,78589,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,26.192379,-98.138233,347690,2023-10-03,2025-07-23,,,1,30,,,,,charging_station
5665,Airport-Pulling Road,Naples,FL,34109,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,26.215956,-81.769727,354812,2022-11-16,2025-07-24,2,13,4,60,,,,,charging_station
9400,West Atlantic Boulevard,Coral Springs,FL,33071,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,26.238738,-80.252746,333488,2023-12-27,2025-07-24,,,2,30,,,,,charging_station
26415,Indian Trail Drive,Punta Gorda,FL,33950,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,26.895863,-82.011005,372366,2024-10-01,2025-07-23,,,3,180;184,1,100,,,charging_station
250,North Tamiami Trail,Nokomis,FL,34275,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,27.128223,-82.453488,387878,2025-03-12,2025-07-23,,,4,180,,,,,charging_station
4000,Southeast Federal Highway,Stuart,FL,34997,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,27.154977,-80.221754,346753,2023-12-27,2025-07-23,,,4,180,,,,,charging_station
700,US 1,Vero Beach,FL,32962,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0;60,27.614586,-80.386155,320705,2023-11-20,2025-07-24,2,13,2,60,,,,,charging_station
6702,South Padre Island Drive,Corpus Christi,TX,78412,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,27.698489,-97.348717,349105,2023-06-30,2025-07-23,2,17,2,60,,,,,charging_station
17275,US Highway 19 North,Clearwater,FL,33764,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,27.929304,-82.728761,381818,2025-02-07,2025-07-23,,,6,60,,,,,charging_station
1202,Malabar Road Southeast,Palm Bay,FL,32907,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,27.99762,-80.62706,350736,2024-07-11,2025-07-24,,,4,120,,,,,charging_station
5815,North Dale Mabry Highway,Tampa,FL,33614,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.001099,-82.504442,357604,2024-02-29,2025-07-23,,,6,180,,,,,charging_station
7201,West Linebaugh Avenue,Tampa,FL,33625,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.041787,-82.561811,357207,2024-09-28,2025-07-23,,,4,180,,,,,charging_station
4210,Lakeland Hills Boulevard,Lakeland,FL,33805,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.09676,-81.952113,389937,2025-04-15,2025-07-24,,,2,184,2,100,,,charging_station
8442,US 19,Port Richey,FL,34668,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.279507,-82.716424,353502,2024-02-29,2025-07-23,,,3,30,,,,,charging_station
4000,West Colonial Drive,Orlando,FL,32808,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,28.552019,-81.429014,316192,2023-06-15,2025-07-23,2,13,1,30,,,,,charging_station
2211,North Semoran Boulevard,Orlando,FL,32807,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.572108,-81.309784,361133,2023-09-19,2025-07-24,,,1,30,,,,,charging_station
4506,North Navarro,Victoria,TX,77904,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,28.83693,-97.000845,213807,2022-04-10,2025-07-23,1,17,4,180,,,,,charging_station
2207,West Oaklawn Road,Pleasanton,TX,78064,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,28.937682,-98.515694,353070,2023-04-13,2025-07-24,,,2,60,,,,,charging_station
11660,US 441,Belleview,FL,34420,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,29.052487,-82.039921,347105,2024-05-30,2025-07-23,,,2,120,,,,,charging_station
22,Northwest 34th Avenue,Ocala,FL,34475,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,29.186941,-82.178964,387883,2025-03-11,2025-07-23,,,2,184,2,100,,,charging_station
1420,North Tomoka Farms Road,Daytona Beach,FL,32124,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,29.213058,-81.1031,313006,2023-09-25,2025-07-23,4,17;6,4,120,,,,,charging_station
1450,North Tomoka Farms Road,Daytona Beach,FL,32124,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,29.214713,-81.104288,397790,2025-06-05,2025-07-24,,,2,60,,,,,charging_station
2816,North Pine Avenue,Ocala,FL,34475,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,29.215429,-82.145986,350011,2024-06-22,2025-07-24,,,6,120,,,,,charging_station
8155,Interstate 35 Access Road,San Antonio,TX,78224,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,29.346966,-98.54514,317959,2023-08-30,2025-07-23,,,2,180,,,,,charging_station
7000,Northwest Loop 410,San Antonio,TX,78238,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,29.456894,-98.625975,389053,2025-04-01,2025-07-23,5,8,2,180,,,,,charging_station
2900,South Loop West,Houston,TX,77054,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,29.679669,-95.423512,346125,2024-05-13,2025-07-23,,,1,30,,,,,charging_station
3408,Highway 17,Green Cove Springs,FL,32043,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,30.014901,-81.702437,350745,2024-07-18,2025-07-23,3,13;3,2,180,,,,,charging_station
18202,North Freeway,Houston,TX,77099,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,30.031608,-95.427344,229184,2022-09-22,2025-07-24,1,17,2,30,,,,,charging_station
20320,Holzwarth Road,Spring,TX,77388,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.062573,-95.435166,328540,2024-02-14,2025-07-24,,,3,30;60,,,,,charging_station
6652,Johnston Street,Lafayette,LA,70503,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.155453,-92.091549,405700,2025-05-18,2025-07-23,,,10,180;60,,,,,charging_station
3690,West US Highway 90,Lake City,FL,32055,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.177922,-82.693095,390780,2025-04-24,2025-07-23,,,7,180;184,1,100,,,charging_station
293,East Howze Beach Road,Slidell,LA,70461,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.241952,-89.764548,354693,2023-08-17,2025-07-24,,,2,60,,,,,charging_station
5067,J Turner Butler Boulevard,Jacksonville,FL,32216,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.245648,-81.598932,397460,2025-05-23,2025-07-24,,,3,180;184,1,100,,,charging_station
6811,Southpoint Parkway,Jacksonville,FL,32216,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.258618,-81.588884,322164,2023-11-16,2025-07-24,,,2,180,,,,,charging_station
1066,US 301,Baldwin,FL,32234,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.283279,-81.983986,384680,2025-02-19,2025-07-24,,,3,184,1,100,,,charging_station
1211,US 96,Silsbee,TX,77656,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.342304,-94.152147,335467;351320,2024-04-09,2025-07-23;2025-07-24,,,4,120,,,,,charging_station
10059,Highway 6,Navasota,TX,77868,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,30.379523,-96.06698,398095,2025-06-10,2025-07-23,,,4,180,,,,,charging_station
11457,Northpark Drive,Gulfport,MS,39503,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.44753,-89.03313,371782,2024-10-29,2025-07-24,,,4,60,,,,,charging_station
7329,North Davis Highway,Pensacola,FL,32504,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.502475,-87.222217,347386,2024-06-04,2025-07-24,,,3,180;184,1,100,,,charging_station
1500,North Morrison Boulevard,Hammond,LA,70401,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0;60,30.515123,-90.481779,323884,2024-01-04,2025-07-23,2,8,4,120,,,,,charging_station
8555,Keshav Taylor Drive,Milton,FL,32583,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.621187,-86.964896,361136,2024-10-02,2025-07-24,,,3,180;184,1,100,,,charging_station
3804,South Ferdon Boulevard,Crestview,FL,32536,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.722434,-86.569674,371856,2024-11-21,2025-07-23,,,3,180;184,1,100,,,charging_station
2215,Florida 71,Marianna,FL,32448,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.725978,-85.186033,360354,2024-10-17,2025-07-24,,,3,180;184,1,100,,,charging_station
1680,Main Street,Chipley,FL,32428,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,30.752865,-85.550947,375438,2025-01-10,2025-07-23,,,3,180;184,1,100,,,charging_station
3101,South Medford Drive,Lufkin,TX,75901,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,31.316184,-94.706081,348914,2024-05-15,2025-07-23,2,15;8,2,120,,,,,charging_station
101,South Front Street,Albany,GA,31701,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,31.576645,-84.149497,185222,2021-02-19,2025-07-24,2,21,1,50,1,50,,,charging_station
1910,East Chenny Street,Jesup,GA,31546,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,31.586958,-81.862545,254343,2022-12-30,2025-07-24,2,21;8,2,60,,,,,charging_station
43604,US Highway 69 North,Jacksonville,TX,75766,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.013861,-95.278962,404588,2025-06-26,2025-07-23,,,2,180,,,,,charging_station
4004,South Park Avenue,Tucson,AZ,85714,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.174791,-110.956672,381984,2025-01-06,2025-07-23,,,4,120,,,,,charging_station
2975,West Washington Street,Stephenville,TX,76401,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.202304,-98.247179,397795,2025-06-05,2025-07-23,,,4,180,,,,,charging_station
4901,North Oracle Road,Tucson,AZ,85704,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.295795,-110.979766,251178,2023-01-18,2025-07-23,,,2,120,,,,,charging_station
3120,South Southwest Loop 323,Tyler,TX,75701,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,32.31343,-95.340101,329841,2024-01-26,2025-07-23,1,10,2,120,,,,,charging_station
1100,Maxwell Boulevard,Montgomery,AL,36104,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,32.378331,-86.329998,328791,2024-02-20,2025-07-23,,,4,180,,,,,charging_station
1780,US 287,Waxahachie,TX,75167,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.429739,-96.863172,404864,2025-07-01,2025-07-23,,,4,120,,,,,charging_station
5101,South 1st Street,Abilene,TX,79605,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.451424,-99.788528,388971,2025-04-01,2025-07-23,,,4,60,,,,,charging_station
401,Interstate 45,Ferris,TX,75125,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,32.538464,-96.660157,388070,2025-03-19,2025-07-23,,,2,180,,,,,charging_station
39680,Lyndon B Johnson Freeway,Dallas,TX,75237,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0;60,32.646068,-96.86259,352081,2023-12-19,2025-07-23,2,13,1,30,,,,,charging_station
801,East 32nd Street,Yuma,AZ,85365,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.668357,-114.611008,355749,2024-09-10,2025-07-24,,,6,120,,,,,charging_station
1200,West I-20,Arlington,TX,76017,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.6753,-97.12634,312027,2022-11-17,2025-07-23,,,2,60,,,,,charging_station
7310,Lemmon Avenue,Dallas,TX,75209,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.846152,-96.835332,319575,2023-08-29,2025-07-23,,,2,60,,,,,charging_station
1001,East State Highway 114,Grapevine,TX,76051,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.924119,-97.063707,387221;389748,2025-03-04;2025-04-09,2025-07-23,,,4,30;60,,,,,charging_station
11001,North Freeway,Fort Worth,TX,76177,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.935256,-97.31715,387254,2025-02-28,2025-07-23,,,5,30;60,,,,,charging_station
800,North Central Expressway,Richardson,TX,75080,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,32.959552,-96.726998,383912,2025-02-11,2025-07-24,,,2,60,,,,,charging_station
8900,President George Bush Turnpike,Dallas,TX,75252,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,32.998835,-96.759331,354017,2024-08-27,2025-07-24,,,4,180,,,,,charging_station
2404,West 14th Street,Tempe,AZ,85281,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,33.413919,-111.97483,250388,2021-06-14,2025-07-23,7,20;21;9,4,120,,,,,charging_station
2404,West 14th Street,Tempe,AZ,85281,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.414302,-111.975041,349597,2024-06-27,2025-07-23,,,1,30,,,,,charging_station
1301,5th Avenue North,Birmingham,AL,35203,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.514308,-86.815058,357629,2024-02-28,2025-07-24,,,2,180,,,,,charging_station
150,Highway 12 East,Columbus,MS,39702,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,33.521676,-88.362751,259931,2023-04-26,2025-07-23,2,10,4,60,,,,,charging_station
1507,South Quintard Avenue,Anniston,AL,36201,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.62693,-85.82667,317958,2023-11-09,2025-07-23,,,2,120,,,,,charging_station
1636,Dogwood Drive Southeast,Conyers,GA,30013,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.646063,-83.990725,375761,2025-01-15,2025-07-23,,,4,120,,,,,charging_station
2028,Transparent Drive,Conyers,GA,30013,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.660189,-83.978457,355490,2024-09-11,2025-07-24,,,2,120,,,,,charging_station
8455,Mall Parkway,Stonecrest,GA,30038,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.695788,-84.081933,390865,2025-04-25,2025-07-24,,,2,180,,,,,charging_station
425,Motor Way,Hemet,CA,92545,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.739351,-117.031797,400551,2025-06-23,2025-07-23,,,2,180,,,,,charging_station
17580,17th Street,Tustin,CA,92780,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.759389,-117.825107,326516,2023-12-14,2025-07-23,,,8,60,,,,,charging_station
775,Augusta Road,Edgefield,SC,29824,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.769901,-81.90793,376260,2025-01-24,2025-07-24,,,2,180,,,,,charging_station
101,North Museum Drive,Palm Springs,CA,92262,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.824445,-116.549986,230726,2022-09-29,2025-07-24,,,4,120,,,,,charging_station
2300,Jefferson Street,Torrance,CA,90501,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.826972,-118.324973,384032,2025-02-11,2025-07-24,,,1,30,,,,,charging_station
3460,Atlanta Highway,Loganville,GA,30052,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.829774,-83.870828,335468,2024-03-14,2025-07-23,,,4,120,,,,,charging_station
1334,Post Avenue,Torrance,CA,90501,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.835302,-118.317433,351700,2024-07-09,2025-07-23,,,1,30,,,,,charging_station
4011,Highway 78 East,Jasper,AL,35501,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.83682,-87.228459,354420,2024-08-29,2025-07-23,,,2,120,,,,,charging_station
18827,Studebaker Road,Cerritos,CA,90703,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,33.859486,-118.100305,379741,2024-05-09,2025-07-24,3,19;21,2,60,,,,,charging_station
4045,190th Street,Torrance,CA,90504,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.860807,-118.344659,351536,2024-07-09,2025-07-23,,,1,30,,,,,charging_station
17537,Yukon Avenue,Torrance,CA,90504,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.871861,-118.335645,384693,2025-02-12,2025-07-23,,,1,30,,,,,charging_station
315,Central East Freeway,Wichita Falls,TX,76301,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.889668,-98.486999,395871,2025-05-18,2025-07-24,,,2,120,,,,,charging_station
1900,Hamner Avenue,Norco,CA,92860,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.909945,-117.561718,354813,2024-09-04,2025-07-23,,,2,60,,,,,charging_station
1900,Hamner Avenue,Norco,CA,92860,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.910219,-117.562073,259550,2023-04-18,2025-07-23,,,4,60,,,,,charging_station
13839,Whittier Boulevard,Whittier,CA,90605,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,33.959863,-118.025749,356394,2024-05-20,2025-07-24,,,1,23,,,,,charging_station
2505,East Jackson Street,Hugo,OK,74743,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,34.003436,-95.483684,372617,2024-11-21,2025-07-24,,,2,180,,,,,charging_station
10202,Washington Boulevard,Culver City,CA,90232,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.015755,-118.403493,189098,2021-05-01,2025-07-24,10,6;8,1,30,,,,,charging_station
10202,Washington Boulevard,Culver City,CA,90232,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.01577,-118.404473,189097,2021-05-01,2025-07-24,9,4;5,1,30,,,,,charging_station
10202,Washington Boulevard,Culver City,CA,90232,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.01577,-118.404452,238764,2022-03-12,2025-07-23,8,6;8,4,30,,,,,charging_station
800,Alabama Street,Redlands,CA,92374,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,34.063977,-117.208206,309859,2023-06-01,2025-07-24,,,2,60,,,,,charging_station
1965,East Foothill Boulevard,Pasadena,CA,91107,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0;60,34.150408,-118.110653,346623,2024-05-14,2025-07-23,2,8,1,30,,,,,charging_station
616,Holiday Drive,Ardmore,OK,73401,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,34.182465,-97.165768,357426,2024-10-02,2025-07-24,,,2,120,,,,,charging_station
4222,Oleander Drive,Wilmington,NC,28403,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.210264,-77.890943,333663,2024-04-22,2025-07-23,3,10;21,4,120,,,,,charging_station
1,Smart Drive,White Hall,AR,71602,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.263268,-92.106425,351445,2024-06-20,2025-07-23,1,10,2,120,,,,,charging_station
2283,First Street,Simi Valley,CA,93065,US,Blink,https://blinkcharging.com,+1 888-998-2546,,designated,yes,0,34.276681,-118.77952,347308,2024-06-03,2025-07-23,,,1,30,,,,,charging_station
1916,Pine Ridge Road Southwest,Fort Payne,AL,35968,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0,34.438003,-85.760325,389054,2025-04-01,2025-07-23,,,4,120,,,,,charging_station
868,Highway 515 South,Jasper,GA,30143,US,Blink,https://blinkcharging.com,+1 888-998-2546,24/7,designated,yes,0;60,34.454642,-84.4545,330121,2023-10-11,2025-07-23,3,21,2,180,,,,,charging_station
